id,season,gameType,startTimeUTC,venueTimezone,venue,awayTeamName,homeTeamName,awayTeamScore,homeTeamScore,lastPeriod,homeTeamPrev10Wins,homeTeamPrev10Losses,homeTeamPrev10OTLs,awayTeamPrev10Wins,awayTeamPrev10Losses,awayTeamPrev10OTLs
2021020164,20212022,2,2021-11-06T23:00:00Z,America/Montreal,Centre Bell,Vegas Golden Knights,Montréal Canadiens,5.0,2.0,REG,3,7,0,5,5,0
2021020167,20212022,2,2021-11-06T23:00:00Z,US/Eastern,PPG Paints Arena,Minnesota Wild,Pittsburgh Penguins,5.0,4.0,SO,4,3,2,6,3,0
2021020168,20212022,2,2021-11-06T23:00:00Z,US/Eastern,Capital One Arena,Philadelphia Flyers,Washington Capitals,2.0,1.0,REG,5,1,4,5,2,2
2021020169,20212022,2,2021-11-06T23:00:00Z,US/Eastern,Nationwide Arena,Colorado Avalanche,Columbus Blue Jackets,2.0,4.0,REG,6,3,0,4,4,1
2021020170,20212022,2,2021-11-06T23:00:00Z,America/Winnipeg,Canada Life Centre,New York Islanders,Winnipeg Jets,2.0,0.0,REG,6,2,2,4,2,2
2021020171,20212022,2,2021-11-07T02:00:00Z,US/Mountain,Scotiabank Saddledome,New York Rangers,Calgary Flames,0.0,6.0,REG,6,1,3,6,1,3
2021020172,20212022,2,2021-11-07T02:00:00Z,America/Phoenix,Gila River Arena,Seattle Kraken,Arizona Coyotes,4.0,5.0,REG,0,9,1,4,5,1
2021020173,20212022,2,2021-11-07T02:30:00Z,US/Pacific,SAP Center at San Jose,New Jersey Devils,San Jose Sharks,3.0,2.0,SO,6,4,0,4,3,2
2021020174,20212022,2,2021-11-07T23:00:00Z,America/Detroit,Little Caesars Arena,Vegas Golden Knights,Detroit Red Wings,2.0,5.0,REG,4,5,1,5,5,0
2021020175,20212022,2,2021-11-08T00:00:00Z,America/Chicago,United Center,Nashville Predators,Chicago Blackhawks,1.0,2.0,OT,1,8,1,6,4,0
2021020176,20212022,2,2021-11-08T01:00:00Z,US/Central,Xcel Energy Center,New York Islanders,Minnesota Wild,2.0,5.0,REG,7,3,0,5,2,2
2021020178,20212022,2,2021-11-08T01:00:00Z,America/Los_Angeles,Honda Center,St. Louis Blues,Anaheim Ducks,1.0,4.0,REG,4,3,3,7,1,1
2021020177,20212022,2,2021-11-08T03:00:00Z,America/Vancouver,Rogers Arena,Dallas Stars,Vancouver Canucks,3.0,6.0,REG,4,6,0,4,4,2
2021020180,20212022,2,2021-11-09T00:00:00Z,America/New_York,Madison Square Garden,Florida Panthers,New York Rangers,3.0,4.0,REG,6,2,2,9,0,1
2021020181,20212022,2,2021-11-09T00:00:00Z,US/Eastern,Capital One Arena,Buffalo Sabres,Washington Capitals,3.0,5.0,REG,4,2,4,4,4,2
2021020179,20212022,2,2021-11-09T00:30:00Z,America/Toronto,Scotiabank Arena,Los Angeles Kings,Toronto Maple Leafs,5.0,1.0,REG,6,3,1,4,5,1
2021020182,20212022,2,2021-11-10T00:00:00Z,US/Eastern,TD Garden,Ottawa Senators,Boston Bruins,2.0,3.0,REG,5,4,0,2,7,1
2021020183,20212022,2,2021-11-10T00:00:00Z,America/Montreal,Centre Bell,Los Angeles Kings,Montréal Canadiens,3.0,2.0,OT,3,7,0,5,4,1
2021020185,20212022,2,2021-11-10T00:00:00Z,US/Eastern,Amalie Arena,Carolina Hurricanes,Tampa Bay Lightning,2.0,1.0,OT,6,2,2,9,1,0
2021020186,20212022,2,2021-11-10T00:00:00Z,US/Eastern,Prudential Center,Florida Panthers,New Jersey Devils,3.0,7.0,REG,5,3,2,8,1,1
2021020184,20212022,2,2021-11-10T00:30:00Z,America/Detroit,Little Caesars Arena,Edmonton Oilers,Detroit Red Wings,2.0,4.0,REG,4,5,1,9,1,0
2021020188,20212022,2,2021-11-10T01:00:00Z,America/Winnipeg,Canada Life Centre,St. Louis Blues,Winnipeg Jets,3.0,2.0,SO,6,2,2,7,2,1
2021020187,20212022,2,2021-11-10T01:30:00Z,America/Chicago,United Center,Pittsburgh Penguins,Chicago Blackhawks,2.0,3.0,SO,2,7,1,4,3,3
2021020189,20212022,2,2021-11-10T02:00:00Z,US/Mountain,Scotiabank Saddledome,San Jose Sharks,Calgary Flames,4.0,1.0,REG,7,0,3,5,4,1
2021020190,20212022,2,2021-11-10T03:00:00Z,America/Vancouver,Rogers Arena,Anaheim Ducks,Vancouver Canucks,3.0,2.0,OT,4,6,0,4,3,3
2021020191,20212022,2,2021-11-10T03:00:00Z,US/Pacific,T-Mobile Arena,Seattle Kraken,Vegas Golden Knights,2.0,4.0,REG,5,5,0,3,6,1
2021020192,20212022,2,2021-11-11T00:30:00Z,US/Eastern,Wells Fargo Center,Toronto Maple Leafs,Philadelphia Flyers,3.0,0.0,REG,6,2,2,5,4,1
2021020193,20212022,2,2021-11-11T01:30:00Z,US/Central,American Airlines Center,Nashville Predators,Dallas Stars,4.0,2.0,REG,3,5,2,6,3,1
2021020194,20212022,2,2021-11-11T03:00:00Z,America/Phoenix,Gila River Arena,Minnesota Wild,Arizona Coyotes,5.0,2.0,REG,1,9,0,7,3,0
2021020195,20212022,2,2021-11-12T00:00:00Z,US/Eastern,TD Garden,Edmonton Oilers,Boston Bruins,5.0,3.0,REG,6,4,0,8,2,0
2021020196,20212022,2,2021-11-12T00:00:00Z,America/Montreal,Centre Bell,Calgary Flames,Montréal Canadiens,2.0,4.0,REG,3,6,1,7,1,2
2021020197,20212022,2,2021-11-12T00:00:00Z,US/Eastern,Canadian Tire Centre,Los Angeles Kings,Ottawa Senators,2.0,0.0,REG,2,7,1,6,3,1
2021020199,20212022,2,2021-11-12T00:00:00Z,US/Eastern,Prudential Center,New York Islanders,New Jersey Devils,0.0,4.0,REG,5,3,2,5,3,2
2021020200,20212022,2,2021-11-12T00:00:00Z,US/Eastern,PPG Paints Arena,Florida Panthers,Pittsburgh Penguins,2.0,3.0,SO,3,3,4,7,2,1
2021020198,20212022,2,2021-11-12T00:30:00Z,America/Detroit,Little Caesars Arena,Washington Capitals,Detroit Red Wings,2.0,0.0,REG,5,4,1,5,2,3
2021020201,20212022,2,2021-11-12T01:00:00Z,US/Central,Enterprise Center,Nashville Predators,St. Louis Blues,4.0,3.0,OT,7,2,1,6,3,1
2021020202,20212022,2,2021-11-12T01:00:00Z,America/Winnipeg,Canada Life Centre,San Jose Sharks,Winnipeg Jets,1.0,4.0,REG,6,1,3,5,4,1
2021020203,20212022,2,2021-11-12T02:00:00Z,America/Denver,Ball Arena,Vancouver Canucks,Colorado Avalanche,1.0,7.0,REG,4,5,1,4,5,1
2021020204,20212022,2,2021-11-12T03:00:00Z,US/Pacific,T-Mobile Arena,Minnesota Wild,Vegas Golden Knights,2.0,3.0,REG,6,4,0,7,3,0
2021020205,20212022,2,2021-11-12T03:00:00Z,US/Pacific,Climate Pledge Arena,Anaheim Ducks,Seattle Kraken,7.0,4.0,REG,3,7,0,5,2,3
2021020206,20212022,2,2021-11-13T00:00:00Z,America/New_York,KeyBank Center,Edmonton Oilers,Buffalo Sabres,2.0,3.0,REG,3,5,2,8,2,0
2021020207,20212022,2,2021-11-13T00:00:00Z,America/Toronto,Scotiabank Arena,Calgary Flames,Toronto Maple Leafs,1.0,2.0,OT,6,4,0,6,2,2
2021020208,20212022,2,2021-11-13T00:00:00Z,US/Eastern,PNC Arena,Philadelphia Flyers,Carolina Hurricanes,2.0,1.0,REG,9,1,0,6,3,1
2021020209,20212022,2,2021-11-13T00:00:00Z,US/Eastern,Nationwide Arena,Washington Capitals,Columbus Blue Jackets,4.0,3.0,REG,7,3,0,5,2,3
2021020210,20212022,2,2021-11-13T01:30:00Z,America/Chicago,United Center,Arizona Coyotes,Chicago Blackhawks,1.0,2.0,REG,3,6,1,1,9,0
2021020215,20212022,2,2021-11-13T18:00:00Z,US/Eastern,Prudential Center,Boston Bruins,New Jersey Devils,5.0,2.0,REG,5,3,2,5,5,0
2021020211,20212022,2,2021-11-14T00:00:00Z,America/New_York,KeyBank Center,Toronto Maple Leafs,Buffalo Sabres,5.0,4.0,REG,3,5,2,7,3,0
2021020212,20212022,2,2021-11-14T00:00:00Z,US/Eastern,Canadian Tire Centre,Pittsburgh Penguins,Ottawa Senators,3.0,6.0,REG,1,8,1,4,3,3
2021020213,20212022,2,2021-11-14T00:00:00Z,America/Detroit,Little Caesars Arena,Montréal Canadiens,Detroit Red Wings,2.0,3.0,OT,5,4,1,4,5,1
2021020214,20212022,2,2021-11-14T00:00:00Z,US/Eastern,Amalie Arena,Florida Panthers,Tampa Bay Lightning,2.0,3.0,OT,5,2,3,6,2,2
2021020217,20212022,2,2021-11-14T00:00:00Z,US/Eastern,Nationwide Arena,New York Rangers,Columbus Blue Jackets,5.0,3.0,REG,6,4,0,6,2,2
2021020220,20212022,2,2021-11-14T00:00:00Z,America/Winnipeg,Canada Life Centre,Los Angeles Kings,Winnipeg Jets,2.0,3.0,OT,7,1,2,7,3,0
2021020216,20212022,2,2021-11-14T00:30:00Z,US/Eastern,PNC Arena,St. Louis Blues,Carolina Hurricanes,2.0,3.0,REG,8,2,0,6,2,2
2021020218,20212022,2,2021-11-14T01:00:00Z,US/Central,Bridgestone Arena,Arizona Coyotes,Nashville Predators,1.0,4.0,REG,7,2,1,1,9,0
2021020219,20212022,2,2021-11-14T01:00:00Z,US/Central,American Airlines Center,Philadelphia Flyers,Dallas Stars,2.0,5.0,REG,3,5,2,6,3,1
2021020221,20212022,2,2021-11-14T02:00:00Z,America/Denver,Ball Arena,San Jose Sharks,Colorado Avalanche,2.0,6.0,REG,4,5,1,4,5,1
2021020222,20212022,2,2021-11-14T03:00:00Z,US/Pacific,T-Mobile Arena,Vancouver Canucks,Vegas Golden Knights,4.0,7.0,REG,7,3,0,4,5,1
2021020223,20212022,2,2021-11-14T03:00:00Z,US/Pacific,Climate Pledge Arena,Minnesota Wild,Seattle Kraken,4.0,2.0,REG,3,7,0,6,4,0
2021020225,20212022,2,2021-11-14T22:00:00Z,US/Eastern,Canadian Tire Centre,Calgary Flames,Ottawa Senators,4.0,0.0,REG,2,7,1,5,2,3
2021020224,20212022,2,2021-11-15T00:00:00Z,US/Eastern,TD Garden,Montréal Canadiens,Boston Bruins,2.0,5.0,REG,6,4,0,3,5,2
2021020226,20212022,2,2021-11-15T00:00:00Z,America/New_York,Madison Square Garden,New Jersey Devils,New York Rangers,3.0,4.0,SO,6,2,2,5,3,2
2021020227,20212022,2,2021-11-15T00:00:00Z,US/Eastern,Capital One Arena,Pittsburgh Penguins,Washington Capitals,1.0,6.0,REG,5,2,3,3,4,3
2021020228,20212022,2,2021-11-15T00:00:00Z,US/Central,Enterprise Center,Edmonton Oilers,St. Louis Blues,5.0,4.0,REG,5,3,2,7,3,0
2021020229,20212022,2,2021-11-15T01:00:00Z,America/Los_Angeles,Honda Center,Vancouver Canucks,Anaheim Ducks,1.0,5.0,REG,6,1,3,3,6,1
2021020230,20212022,2,2021-11-16T00:00:00Z,US/Eastern,Amalie Arena,New York Islanders,Tampa Bay Lightning,1.0,4.0,REG,5,2,3,5,3,2
2021020231,20212022,2,2021-11-16T00:00:00Z,US/Eastern,Nationwide Arena,Detroit Red Wings,Columbus Blue Jackets,3.0,5.0,REG,5,5,0,5,4,1
2021020232,20212022,2,2021-11-17T00:00:00Z,America/Toronto,Scotiabank Arena,Nashville Predators,Toronto Maple Leafs,0.0,3.0,REG,8,2,0,8,1,1
2021020233,20212022,2,2021-11-17T00:00:00Z,US/Eastern,FLA Live Arena,New York Islanders,Florida Panthers,1.0,6.0,REG,5,2,3,5,3,2
2021020235,20212022,2,2021-11-17T00:00:00Z,America/New_York,Madison Square Garden,Montréal Canadiens,New York Rangers,2.0,3.0,REG,6,2,2,3,5,2
2021020236,20212022,2,2021-11-17T00:00:00Z,US/Eastern,Wells Fargo Center,Calgary Flames,Philadelphia Flyers,1.0,2.0,OT,5,4,1,5,2,3
2021020237,20212022,2,2021-11-17T00:00:00Z,US/Eastern,PPG Paints Arena,Buffalo Sabres,Pittsburgh Penguins,2.0,1.0,REG,3,5,2,3,5,2
2021020238,20212022,2,2021-11-17T01:00:00Z,US/Central,Enterprise Center,Arizona Coyotes,St. Louis Blues,3.0,2.0,REG,4,4,2,1,9,0
2021020240,20212022,2,2021-11-17T01:00:00Z,US/Central,Xcel Energy Center,San Jose Sharks,Minnesota Wild,4.0,1.0,REG,6,4,0,3,6,1
2021020241,20212022,2,2021-11-17T01:00:00Z,America/Winnipeg,Canada Life Centre,Edmonton Oilers,Winnipeg Jets,2.0,5.0,REG,7,1,2,7,3,0
2021020239,20212022,2,2021-11-17T01:30:00Z,US/Central,American Airlines Center,Detroit Red Wings,Dallas Stars,2.0,5.0,REG,4,4,2,4,5,1
2021020242,20212022,2,2021-11-17T03:00:00Z,US/Pacific,T-Mobile Arena,Carolina Hurricanes,Vegas Golden Knights,4.0,2.0,REG,8,2,0,8,2,0
2021020243,20212022,2,2021-11-17T03:00:00Z,America/Los_Angeles,Honda Center,Washington Capitals,Anaheim Ducks,2.0,3.0,OT,7,1,2,6,2,2
2021020244,20212022,2,2021-11-18T02:00:00Z,America/Vancouver,Rogers Arena,Colorado Avalanche,Vancouver Canucks,4.0,2.0,REG,2,7,1,5,4,1
2021020246,20212022,2,2021-11-18T03:00:00Z,US/Pacific,Climate Pledge Arena,Chicago Blackhawks,Seattle Kraken,4.0,2.0,REG,3,7,0,4,5,1
2021020245,20212022,2,2021-11-18T03:30:00Z,America/Los_Angeles,STAPLES Center,Washington Capitals,Los Angeles Kings,2.0,0.0,REG,7,2,1,5,2,3
2021020247,20212022,2,2021-11-19T00:00:00Z,America/New_York,KeyBank Center,Calgary Flames,Buffalo Sabres,5.0,0.0,REG,4,5,1,4,2,4
2021020248,20212022,2,2021-11-19T00:00:00Z,America/Toronto,Scotiabank Arena,New York Rangers,Toronto Maple Leafs,1.0,2.0,REG,9,1,0,6,2,2
2021020249,20212022,2,2021-11-19T00:00:00Z,America/Montreal,Centre Bell,Pittsburgh Penguins,Montréal Canadiens,6.0,0.0,REG,2,6,2,2,6,2
2021020251,20212022,2,2021-11-19T00:00:00Z,US/Eastern,FLA Live Arena,New Jersey Devils,Florida Panthers,1.0,4.0,REG,5,2,3,4,3,3
2021020252,20212022,2,2021-11-19T00:00:00Z,US/Eastern,Wells Fargo Center,Tampa Bay Lightning,Philadelphia Flyers,4.0,3.0,SO,6,3,1,6,1,3
2021020253,20212022,2,2021-11-19T01:00:00Z,US/Central,Enterprise Center,San Jose Sharks,St. Louis Blues,1.0,4.0,REG,3,5,2,4,5,1
2021020254,20212022,2,2021-11-19T01:00:00Z,US/Central,Xcel Energy Center,Dallas Stars,Minnesota Wild,2.0,7.0,REG,6,4,0,4,4,2
2021020255,20212022,2,2021-11-19T02:00:00Z,America/Edmonton,Rogers Place,Winnipeg Jets,Edmonton Oilers,1.0,2.0,SO,6,4,0,7,1,2
2021020256,20212022,2,2021-11-19T02:00:00Z,America/Phoenix,Gila River Arena,Columbus Blue Jackets,Arizona Coyotes,5.0,4.0,SO,2,8,0,6,4,0
2021020257,20212022,2,2021-11-19T03:00:00Z,US/Pacific,T-Mobile Arena,Detroit Red Wings,Vegas Golden Knights,2.0,5.0,REG,7,3,0,4,6,0
2021020258,20212022,2,2021-11-19T03:00:00Z,America/Los_Angeles,Honda Center,Carolina Hurricanes,Anaheim Ducks,2.0,1.0,REG,8,0,2,8,2,0
2021020259,20212022,2,2021-11-20T03:00:00Z,America/Vancouver,Rogers Arena,Winnipeg Jets,Vancouver Canucks,2.0,3.0,REG,2,7,1,6,1,3
2021020260,20212022,2,2021-11-20T03:00:00Z,US/Pacific,Climate Pledge Arena,Colorado Avalanche,Seattle Kraken,7.0,3.0,REG,3,7,0,6,3,1
2021020264,20212022,2,2021-11-20T21:00:00Z,US/Eastern,Amalie Arena,New Jersey Devils,Tampa Bay Lightning,5.0,3.0,REG,7,1,2,4,3,3
2021020272,20212022,2,2021-11-20T21:00:00Z,America/Los_Angeles,STAPLES Center,Carolina Hurricanes,Los Angeles Kings,5.0,4.0,REG,7,2,1,8,2,0
2021020265,20212022,2,2021-11-20T23:00:00Z,US/Eastern,FLA Live Arena,Minnesota Wild,Florida Panthers,4.0,5.0,REG,5,2,3,6,4,0
2021020261,20212022,2,2021-11-21T00:00:00Z,America/Toronto,Scotiabank Arena,Pittsburgh Penguins,Toronto Maple Leafs,2.0,0.0,REG,9,1,0,3,5,2
2021020262,20212022,2,2021-11-21T00:00:00Z,America/Montreal,Centre Bell,Nashville Predators,Montréal Canadiens,3.0,6.0,REG,2,6,2,7,2,1
2021020266,20212022,2,2021-11-21T00:00:00Z,America/New_York,UBS Arena,Calgary Flames,New York Islanders,5.0,2.0,REG,4,4,2,4,2,4
2021020267,20212022,2,2021-11-21T00:00:00Z,US/Eastern,Wells Fargo Center,Boston Bruins,Philadelphia Flyers,5.0,2.0,REG,5,3,2,6,4,0
2021020268,20212022,2,2021-11-21T01:00:00Z,US/Central,American Airlines Center,St. Louis Blues,Dallas Stars,1.0,4.0,REG,3,5,2,4,4,2
2021020270,20212022,2,2021-11-21T01:00:00Z,America/Phoenix,Gila River Arena,Detroit Red Wings,Arizona Coyotes,1.0,2.0,OT,2,7,1,4,6,0
2021020269,20212022,2,2021-11-21T03:00:00Z,America/Edmonton,Rogers Place,Chicago Blackhawks,Edmonton Oilers,2.0,5.0,REG,7,3,0,5,4,1
2021020271,20212022,2,2021-11-21T03:00:00Z,US/Pacific,T-Mobile Arena,Columbus Blue Jackets,Vegas Golden Knights,2.0,3.0,REG,7,3,0,6,4,0
2021020273,20212022,2,2021-11-21T03:30:00Z,US/Pacific,SAP Center at San Jose,Washington Capitals,San Jose Sharks,4.0,0.0,REG,4,5,1,6,2,2
2021020275,20212022,2,2021-11-21T22:00:00Z,US/Eastern,Amalie Arena,Minnesota Wild,Tampa Bay Lightning,4.0,5.0,SO,7,1,2,6,4,0
2021020277,20212022,2,2021-11-21T23:00:00Z,America/New_York,Madison Square Garden,Buffalo Sabres,New York Rangers,4.0,5.0,REG,6,2,2,3,6,1
2021020274,20212022,2,2021-11-22T00:00:00Z,US/Eastern,TD Garden,Calgary Flames,Boston Bruins,4.0,0.0,REG,6,4,0,4,2,4
2021020276,20212022,2,2021-11-22T00:30:00Z,America/New_York,UBS Arena,Toronto Maple Leafs,New York Islanders,3.0,0.0,REG,4,5,1,8,2,0
2021020278,20212022,2,2021-11-22T01:00:00Z,America/Vancouver,Rogers Arena,Chicago Blackhawks,Vancouver Canucks,1.0,0.0,REG,3,6,1,5,5,0
2021020280,20212022,2,2021-11-22T02:00:00Z,US/Pacific,Climate Pledge Arena,Washington Capitals,Seattle Kraken,2.0,5.0,REG,2,8,0,6,2,2
2021020279,20212022,2,2021-11-22T03:00:00Z,America/Los_Angeles,STAPLES Center,Arizona Coyotes,Los Angeles Kings,2.0,1.0,OT,7,2,1,3,6,1
2021020281,20212022,2,2021-11-23T00:00:00Z,America/New_York,KeyBank Center,Columbus Blue Jackets,Buffalo Sabres,7.0,4.0,REG,2,7,1,6,4,0
2021020282,20212022,2,2021-11-23T01:00:00Z,US/Central,Enterprise Center,Vegas Golden Knights,St. Louis Blues,2.0,5.0,REG,3,5,2,7,3,0
2021020283,20212022,2,2021-11-23T01:00:00Z,US/Central,Bridgestone Arena,Anaheim Ducks,Nashville Predators,2.0,3.0,REG,6,3,1,8,1,1
2021020284,20212022,2,2021-11-23T01:30:00Z,America/Winnipeg,Canada Life Centre,Pittsburgh Penguins,Winnipeg Jets,3.0,1.0,REG,5,2,3,4,4,2
2021020285,20212022,2,2021-11-23T01:30:00Z,America/Denver,Ball Arena,Ottawa Senators,Colorado Avalanche,5.0,7.0,REG,7,2,1,2,7,1
2021020286,20212022,2,2021-11-23T03:30:00Z,US/Pacific,SAP Center at San Jose,Carolina Hurricanes,San Jose Sharks,1.0,2.0,OT,4,5,1,8,2,0
2021020287,20212022,2,2021-11-24T00:00:00Z,US/Eastern,Amalie Arena,Philadelphia Flyers,Tampa Bay Lightning,0.0,4.0,REG,7,1,2,4,4,2
2021020288,20212022,2,2021-11-24T01:30:00Z,US/Central,American Airlines Center,Edmonton Oilers,Dallas Stars,1.0,4.0,REG,4,4,2,7,3,0
2021020289,20212022,2,2021-11-24T02:00:00Z,US/Mountain,Scotiabank Saddledome,Chicago Blackhawks,Calgary Flames,2.0,5.0,REG,5,2,3,6,4,0
2021020290,20212022,2,2021-11-25T00:00:00Z,America/New_York,KeyBank Center,Boston Bruins,Buffalo Sabres,5.0,1.0,REG,2,7,1,6,4,0
2021020292,20212022,2,2021-11-25T00:00:00Z,US/Eastern,FLA Live Arena,Philadelphia Flyers,Florida Panthers,1.0,2.0,OT,5,2,3,4,4,2
2021020293,20212022,2,2021-11-25T00:00:00Z,US/Eastern,Prudential Center,Minnesota Wild,New Jersey Devils,3.0,2.0,SO,4,3,3,6,3,1
2021020295,20212022,2,2021-11-25T00:00:00Z,US/Eastern,PPG Paints Arena,Vancouver Canucks,Pittsburgh Penguins,1.0,4.0,REG,5,3,2,3,6,1
2021020296,20212022,2,2021-11-25T00:00:00Z,US/Eastern,Capital One Arena,Montréal Canadiens,Washington Capitals,3.0,6.0,REG,6,2,2,3,5,2
2021020297,20212022,2,2021-11-25T00:00:00Z,US/Eastern,Nationwide Arena,Winnipeg Jets,Columbus Blue Jackets,0.0,3.0,REG,6,4,0,5,3,2
2021020291,20212022,2,2021-11-25T00:30:00Z,America/Detroit,Little Caesars Arena,St. Louis Blues,Detroit Red Wings,2.0,4.0,REG,4,5,1,4,5,1
2021020294,20212022,2,2021-11-25T00:30:00Z,America/New_York,UBS Arena,New York Rangers,New York Islanders,4.0,1.0,REG,3,6,1,6,2,2
2021020298,20212022,2,2021-11-25T01:00:00Z,US/Central,Bridgestone Arena,Vegas Golden Knights,Nashville Predators,5.0,2.0,REG,6,3,1,7,3,0
2021020299,20212022,2,2021-11-25T02:00:00Z,America/Denver,Ball Arena,Anaheim Ducks,Colorado Avalanche,2.0,5.0,REG,7,2,1,8,2,0
2021020300,20212022,2,2021-11-25T03:00:00Z,America/Phoenix,Gila River Arena,Edmonton Oilers,Arizona Coyotes,5.0,3.0,REG,4,5,1,6,4,0
2021020301,20212022,2,2021-11-25T03:00:00Z,America/Los_Angeles,STAPLES Center,Toronto Maple Leafs,Los Angeles Kings,6.0,2.0,REG,6,2,2,8,2,0
2021020303,20212022,2,2021-11-25T03:00:00Z,US/Pacific,Climate Pledge Arena,Carolina Hurricanes,Seattle Kraken,1.0,2.0,REG,2,8,0,7,2,1
2021020302,20212022,2,2021-11-25T03:30:00Z,US/Pacific,SAP Center at San Jose,Ottawa Senators,San Jose Sharks,3.0,6.0,REG,4,5,1,2,7,1
2021020304,20212022,2,2021-11-26T18:00:00Z,US/Eastern,TD Garden,New York Rangers,Boston Bruins,5.0,2.0,REG,7,3,0,6,2,2
2021020308,20212022,2,2021-11-26T20:30:00Z,US/Eastern,Wells Fargo Center,Carolina Hurricanes,Philadelphia Flyers,6.0,3.0,REG,3,4,3,6,3,1
2021020311,20212022,2,2021-11-26T20:30:00Z,America/Chicago,United Center,St. Louis Blues,Chicago Blackhawks,2.0,3.0,OT,6,4,0,3,6,1
2021020314,20212022,2,2021-11-26T20:30:00Z,US/Central,Xcel Energy Center,Winnipeg Jets,Minnesota Wild,1.0,7.0,REG,6,3,1,4,4,2
2021020315,20212022,2,2021-11-26T21:00:00Z,America/Los_Angeles,Honda Center,Ottawa Senators,Anaheim Ducks,0.0,4.0,REG,7,3,0,1,8,1
2021020309,20212022,2,2021-11-26T22:00:00Z,US/Eastern,Capital One Arena,Florida Panthers,Washington Capitals,3.0,4.0,REG,7,2,1,6,2,2
2021020312,20212022,2,2021-11-26T23:00:00Z,US/Central,Bridgestone Arena,New Jersey Devils,Nashville Predators,2.0,4.0,REG,5,4,1,4,3,3
2021020305,20212022,2,2021-11-27T00:00:00Z,America/New_York,KeyBank Center,Montréal Canadiens,Buffalo Sabres,1.0,4.0,REG,2,7,1,2,6,2
2021020306,20212022,2,2021-11-27T00:00:00Z,US/Eastern,Amalie Arena,Seattle Kraken,Tampa Bay Lightning,0.0,3.0,REG,7,1,2,3,7,0
2021020310,20212022,2,2021-11-27T00:00:00Z,US/Eastern,Nationwide Arena,Vancouver Canucks,Columbus Blue Jackets,2.0,4.0,REG,7,3,0,2,7,1
2021020307,20212022,2,2021-11-27T00:30:00Z,America/New_York,UBS Arena,Pittsburgh Penguins,New York Islanders,1.0,0.0,REG,2,7,1,5,3,2
2021020313,20212022,2,2021-11-27T00:30:00Z,US/Central,American Airlines Center,Colorado Avalanche,Dallas Stars,1.0,3.0,REG,5,4,1,8,1,1
2021020316,20212022,2,2021-11-27T03:30:00Z,US/Pacific,SAP Center at San Jose,Toronto Maple Leafs,San Jose Sharks,4.0,1.0,REG,4,5,1,8,2,0
2021020318,20212022,2,2021-11-27T23:00:00Z,US/Eastern,FLA Live Arena,Seattle Kraken,Florida Panthers,4.0,1.0,REG,5,3,2,3,7,0
2021020317,20212022,2,2021-11-28T00:00:00Z,America/Detroit,Little Caesars Arena,Buffalo Sabres,Detroit Red Wings,2.0,3.0,OT,5,4,1,3,6,1
2021020319,20212022,2,2021-11-28T00:00:00Z,US/Eastern,PPG Paints Arena,Montréal Canadiens,Pittsburgh Penguins,6.0,3.0,REG,6,3,1,2,6,2
2021020324,20212022,2,2021-11-28T00:00:00Z,US/Pacific,T-Mobile Arena,Edmonton Oilers,Vegas Golden Knights,3.0,2.0,REG,7,3,0,6,4,0
2021020325,20212022,2,2021-11-28T00:00:00Z,America/Los_Angeles,STAPLES Center,Ottawa Senators,Los Angeles Kings,2.0,4.0,REG,5,3,2,1,8,1
2021020320,20212022,2,2021-11-28T01:00:00Z,US/Central,Enterprise Center,Columbus Blue Jackets,St. Louis Blues,3.0,6.0,REG,3,5,2,7,3,0
2021020323,20212022,2,2021-11-28T01:00:00Z,America/Phoenix,Gila River Arena,Dallas Stars,Arizona Coyotes,3.0,2.0,REG,4,5,1,6,3,1
2021020321,20212022,2,2021-11-28T02:00:00Z,America/Denver,Ball Arena,Nashville Predators,Colorado Avalanche,2.0,6.0,REG,7,2,1,6,3,1
2021020322,20212022,2,2021-11-28T03:00:00Z,US/Mountain,Scotiabank Saddledome,Winnipeg Jets,Calgary Flames,4.0,2.0,REG,6,2,2,3,5,2
2021020329,20212022,2,2021-11-28T18:00:00Z,US/Eastern,PNC Arena,Washington Capitals,Carolina Hurricanes,4.0,2.0,REG,6,3,1,8,1,1
2021020331,20212022,2,2021-11-28T19:00:00Z,US/Central,Xcel Energy Center,Tampa Bay Lightning,Minnesota Wild,2.0,4.0,REG,6,3,1,7,1,2
2021020326,20212022,2,2021-11-29T00:00:00Z,US/Eastern,TD Garden,Vancouver Canucks,Boston Bruins,2.0,3.0,REG,6,4,0,2,7,1
2021020327,20212022,2,2021-11-29T00:00:00Z,US/Eastern,Prudential Center,Philadelphia Flyers,New Jersey Devils,2.0,5.0,REG,4,3,3,3,5,2
2021020330,20212022,2,2021-11-29T00:00:00Z,America/Chicago,United Center,San Jose Sharks,Chicago Blackhawks,2.0,0.0,REG,6,4,0,4,5,1
2021020332,20212022,2,2021-11-29T01:00:00Z,America/Los_Angeles,Honda Center,Toronto Maple Leafs,Anaheim Ducks,5.0,1.0,REG,7,3,0,8,2,0
2021020333,20212022,2,2021-11-30T00:00:00Z,America/New_York,KeyBank Center,Seattle Kraken,Buffalo Sabres,7.0,4.0,REG,3,6,1,3,7,0
2021020334,20212022,2,2021-11-30T00:30:00Z,America/Montreal,Centre Bell,Vancouver Canucks,Montréal Canadiens,2.0,1.0,REG,3,5,2,1,8,1
